queue_type n_threads config batch_size time_limit total_values throughput enq_count deq_count failed_deq_count duration_ns freelist_pushes freelist_pops freelist_max_size malloc_count reused_count successful_CAS_ops failed_CAS_ops
2 20 a 1000 0.25 20000 1.5342475309194668 20000.0 40000.0 20000.0 39107118.5 20000.0 12251.0 7749.0 7749.0 12251.0 0.0 0.0
2 64 a 1000 0.25 20000 2.456771640619233 20000.0 64000.0 44000.0 34191212.0 20000.0 18756.0 1244.0 1244.0 18756.0 0.0 0.0
2 1 b 1000 0.25 20000 13.739882723231014 20000.0 0.0 0.0 1455616.5 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
2 8 b 1000 0.25 20000 1.4822448625393065 20000.0 101000.0 81000.0 81632936.0 20000.0 19384.5 615.5 615.5 19384.5 0.0 0.0
2 20 b 1000 0.25 20000 1.389288215234745 20000.0 195500.0 175500.0 155115402.0 20000.0 19801.5 198.5 198.5 19801.5 0.0 0.0
2 64 b 1000 0.25 20000 1.4806985059733415 3193.0 370538.0 367345.0 252401821.5 3193.0 3006.5 186.5 186.5 3006.5 0.0 0.0
2 1 c 1000 0.25 20000 18.83771310162946 0.0 1000.0 1000.0 53085.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2 8 c 1000 0.25 20000 1.2088757509529735 20000.0 27000.0 7000.0 38879099.0 20000.0 18056.5 1943.5 1943.5 18056.5 0.0 0.0
2 20 c 1000 0.25 20000 2.807867230355956 20000.0 156500.0 136500.0 62859097.5 20000.0 15892.0 4108.0 4108.0 15892.0 0.0 0.0
2 64 c 1000 0.25 20000 2.323081570277364 20000.0 169500.0 149500.0 81572684.5 20000.0 10852.5 9147.5 9147.5 10852.5 0.0 0.0
2 1 d 1000 0.25 20000 14.907211922788097 20000.0 0.0 0.0 1341632.5 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
2 8 d 1000 0.25 20000 1.3481553044430685 20000.0 26000.0 6000.0 34120698.0 20000.0 16194.5 3805.5 3805.5 16194.5 0.0 0.0
2 20 d 1000 0.25 20000 1.7586917588294428 20000.0 53000.0 33000.0 41508126.5 20000.0 16953.5 3046.5 3046.5 16953.5 0.0 0.0
2 64 d 1000 0.25 20000 2.120515092363796 18515.0 372915.0 354400.0 184591942.5 18515.0 17682.5 832.5 832.5 17682.5 0.0 0.0
2 1 a 1000 1 20000 15.643555856556226 20000.0 21000.0 1000.0 2620887.5 20000.0 19000.0 1000.0 1000.0 19000.0 0.0 0.0
2 8 a 1000 1 20000 1.2735830679215165 20000.0 24000.0 4000.0 34548198.0 20000.0 15977.5 4022.5 4022.5 15977.5 0.0 0.0
2 20 a 1000 1 20000 1.5921767229123438 20000.0 40000.0 20000.0 37684259.0 20000.0 15015.5 4984.5 4984.5 15015.5 0.0 0.0
2 64 a 1000 1 20000 1.8284483976272747 20000.0 64000.0 44000.0 45940591.0 20000.0 19191.0 809.0 809.0 19191.0 0.0 0.0
2 1 b 1000 1 20000 14.437670770574583 20000.0 0.0 0.0 1385265.0 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
2 8 b 1000 1 20000 1.5124016494751629 20000.0 83000.0 63000.0 68103602.0 20000.0 18987.5 1012.5 1012.5 18987.5 0.0 0.0
2 20 b 1000 1 20000 1.1848900225214467 20000.0 119500.0 99500.0 117732445.5 20000.0 19915.5 84.5 84.5 19915.5 0.0 0.0
2 64 b 1000 1 20000 1.0200948527380476 5766.5 1015422.0 1009655.5 1001072103.5 5766.5 5622.5 144.0 144.0 5622.5 0.0 0.0
2 1 c 1000 1 20000 15.750635931925752 0.0 1000.0 1000.0 63489.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2 8 c 1000 1 20000 1.870814134713324 20000.0 37500.0 17500.0 30735282.0 20000.0 13454.0 6546.0 6546.0 13454.0 0.0 0.0
2 20 c 1000 1 20000 1.7336780103290572 20000.0 59500.0 39500.0 45856266.0 20000.0 17928.0 2072.0 2072.0 17928.0 0.0 0.0
2 64 c 1000 1 20000 1.5507738838972966 18341.5 618483.5 600142.0 410649809.5 18341.5 11217.5 7124.0 7124.0 11217.5 0.0 0.0
2 1 d 1000 1 20000 12.818343562371496 20000.0 0.0 0.0 1560264.0 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
2 8 d 1000 1 20000 2.3131760203865084 20000.0 34500.0 14500.0 23560680.0 20000.0 11113.5 8886.5 8886.5 11113.5 0.0 0.0
2 20 d 1000 1 20000 2.1022720938238137 20000.0 90500.0 70500.0 52562178.0 20000.0 17241.5 2758.5 2758.5 17241.5 0.0 0.0
2 64 d 1000 1 20000 1.9904595489750194 20000.0 264500.0 244500.0 142931817.0 20000.0 18565.5 1434.5 1434.5 18565.5 0.0 0.0
